3.200000000000000067e-01;1.000171057636958447e-02;-1.534011089970533336e-02;-9.109858843557496755e+01;-3.868314181121377260e+02
3.220000000000000084e-01;1.019079864068180713e-02;-1.501814050671447867e-02;-9.944701195641309255e+01;-3.848453899622517156e+02
3.240000000000000102e-01;1.033713157947479915e-02;-1.542098147826564958e-02;-1.079201069669140480e+02;-3.825974053855205739e+02
3.260000000000000120e-01;1.107343965430201103e-02;-1.611057245725092818e-02;-1.162401706271652699e+02;-3.800364682637209057e+02
3.280000000000000138e-01;1.079540545986556500e-02;-1.532209276386332572e-02;-1.245627864336203601e+02;-3.774077696662981225e+02
3.300000000000000155e-01;9.600274977778095256e-03;-1.561504983093054896e-02;-1.327744461384790782e+02;-3.747134307337568657e+02
3.320000000000000173e-01;9.292746453046184935e-03;-1.544380221188354496e-02;-1.408788398360280780e+02;-3.715684770582213901e+02
3.340000000000000191e-01;9.154191003394880621e-03;-1.494944242881410777e-02;-1.489037823578140376e+02;-3.683221422906958651e+02
3.360000000000000209e-01;9.612419943852607701e-03;-1.540977674755989943e-02;-1.570363940686977458e+02;-3.652378193253167069e+02
3.380000000000000226e-01;9.762422279822744603e-03;-1.589229795900713033e-02;-1.649496553839819057e+02;-3.618985607403537870e+02
3.400000000000000244e-01;1.063304282673662934e-02;-1.639046355209786490e-02;-1.729008272415678107e+02;-3.582479900237686934e+02
3.420000000000000262e-01;9.531258778447890267e-03;-1.536347258072599288e-02;-1.806665381516332047e+02;-3.544564448390718781e+02
3.440000000000000280e-01;1.001544417705775049e-02;-1.579473125820919643e-02;-1.883726741694848954e+02;-3.505644291165920094e+02
3.460000000000000298e-01;8.963865534994735693e-03;-1.574986441140136667e-02;-1.960493045566805961e+02;-3.467064154243383882e+02
3.480000000000000315e-01;1.027729882662675384e-02;-1.615170769387859473e-02;-2.034508305196643789e+02;-3.422300552712148942e+02
3.500000000000000333e-01;8.288198602317546626e-03;-1.530549041387864982e-02;-2.109515471371697402e+02;-3.378028225783293124e+02
3.519999999999999796e-01;8.920424747444711741e-03;-1.552663852972276451e-02;-2.182757800750429453e+02;-3.331198236077555634e+02
3.539999999999999813e-01;9.563369340022703086e-03;-1.574246174890118338e-02;-2.254981550889798996e+02;-3.286272835082496613e+02
3.559999999999999831e-01;8.906721599221473912e-03;-1.578485904693425340e-02;-2.325968226989332379e+02;-3.237587306001668139e+02
3.579999999999999849e-01;9.039628120855694449e-03;-1.540848897080010493e-02;-2.395560439367896493e+02;-3.186589544029631611e+02
3.599999999999999867e-01;7.825136359990559828e-03;-1.487735305497885595e-02;-2.464127487455038477e+02;-3.133625226521942295e+02
3.619999999999999885e-01;9.801016243661853783e-03;-1.584585969352678148e-02;-2.533703503006148310e+02;-3.083218345305336356e+02
3.639999999999999902e-01;8.583517871004435820e-03;-1.535667502159276422e-02;-2.599154840480915709e+02;-3.026695022235790589e+02
3.659999999999999920e-01;9.293758748884998339e-03;-1.538697039812373692e-02;-2.665172339643630153e+02;-2.971384160247503701e+02
